amenity,denomination,name,religion,id,lon,lat
place_of_worship,anglican,Christ Church St Ives,christian,1260774430,151.1564391,-33.7312653
place_of_worship,seventh_day_adventist,Melbourne Asian Seventh-day Adventist Church,christian,1262941127,145.1822668,-37.841847
place_of_worship,lutheran,Bethlehem Lutheran Church,christian,1266488307,147.1446669,-41.4443951
place_of_worship,exclusive_brethren,Exclusive Brethren,christian,1269987228,145.3620862,-37.7733572
place_of_worship,uniting,Pilgrim Uniting Church,christian,1270905594,147.1368294,-41.4366439
place_of_worship,anglican,St. Augustines Church,christian,1271726810,149.8814343,-27.3254974
place_of_worship,catholic,St. Margaret Mary Catholic Church,christian,1271726817,149.8789988,-27.3230382
place_of_worship,assemblies_of_god,Assembly of God Church,christian,1271726893,149.8809085,-27.3261455
place_of_worship,lutheran,St Pauls Lutheran Church,christian,1277849270,150.8920894,-28.6784229
place_of_worship,uniting,Yangan Uniting Church,christian,1277936354,152.2146475,-28.1968233
place_of_worship,anglican,Saint Peters Anglican Church,christian,1277936356,152.2120082,-28.1962465
place_of_worship,uniting,Caringbah Uniting Church,christian,1283592044,151.1215914,-34.0356715
place_of_worship,uniting,Cronulla South Uniting Church,christian,1283595219,151.1521525,-34.0650041
place_of_worship,coptic,"St Mary, St Bakhomios & St Shenouda Coptic Church",christian,1295652588,151.076163,-34.0346571
place_of_worship,roman_catholic,St Francis,christian,1312610263,151.1628049,-33.8727817
place_of_worship,catholic,Catholic Church of the Good Shepherd,christian,1314030207,138.8928012,-33.4096413
place_of_worship,roman_catholic,Calvary Church,christian,1314753276,153.4411742,-28.0648615
place_of_worship,presbyterian,Presbyterian Church,christian,1323059810,142.4850153,-38.3779504
place_of_worship,roman_catholic,ANZAC Memorial Chapel of St Paul (RMC Chapel),christian,1329560193,149.1680712,-35.2963973
place_of_worship,catholic,St Joseph's Catholic Church,christian,1330880877,138.6100619,-32.7362304
place_of_worship,catholic,St Michael's,christian,1350993273,150.9013995,-33.7904529
place_of_worship,catholic,Croatian Church of Our Lady,christian,1350996688,150.8843889,-33.7827404
place_of_worship,greek_orthodox,St Paraskevi,christian,1350996697,150.9017493,-33.774778
place_of_worship,anglican,St. Katherine's,christian,1351239670,145.1277877,-37.6916156
place_of_worship,pentecostal,Centro Centre,christian,1363186577,153.1928091,-27.7371288
place_of_worship,uniting,Balnarring Uniting Church,christian,1368583891,145.126033,-38.3757007
place_of_worship,anglican,St. Marks Anglican,christian,1368583931,145.1268264,-38.3730008
place_of_worship,anglican,St. John's Norton Summit,christian,1373708358,138.7243043,-34.9221281
place_of_worship,anglican,St Johns Anglican Church,christian,1390922993,138.6160168,-34.9323424
place_of_worship,christadelphian,Christadelphian Temple,christian,1390951197,138.6042771,-34.9329086
place_of_worship,baptist,Baptist Community Church,christian,1391952513,142.021937,-37.744733
place_of_worship,Baptist Union of Victoria,Beaconsfield Baptist Church,christian,1406755889,145.3758414,-38.0533773
place_of_worship,new_apostolic,New Apostolic Church Townsville,christian,1414477777,146.7904755,-19.2940657
place_of_worship,roman_catholic,St Paul of the Cross,christian,1417066815,138.6193423,-35.0273082
place_of_worship,catholic,St Paul's,christian,1427891994,140.782695,-37.8268851
place_of_worship,catholic,St Mary's,christian,1430091306,146.2422213,-26.4037203
place_of_worship,jehovahs_witness,Kingdom Hall,christian,1431076594,117.873567,-35.0096067
place_of_worship,baptist,Westgarth Baptist Church,christian,1434206940,145.006356,-37.7800194
place_of_worship,uniting,Habitat Uniting Church,christian,1435393161,145.0416563,-37.8241491
place_of_worship,anglican,St Georges Anglican Church,christian,1437207171,147.5632159,-42.7839423
place_of_worship,seventh_day_adventist,Bendigo Seventh-day Adventist Church,christian,1437990531,144.2538541,-36.7756802
place_of_worship,lutheran,Good Shepherd Lutheran Church,christian,1446739513,146.505564,-38.197298
place_of_worship,roman_catholic,St Martins Catholic Church,christian,1447847113,145.0768396,-37.7355023
place_of_worship,catholic,St John Catholic Church,christian,1447851335,145.0664012,-37.7578803
place_of_worship,anglican,St John's Church,christian,1447853506,145.0721432,-37.7566498
place_of_worship,presbyterian,Heidelberg Presbyterian Church,christian,1447856574,145.0652982,-37.7542514
place_of_worship,catholic,St. Marys Catholic Church,christian,1449204525,144.7421994,-38.3409545
place_of_worship,Christian Outreach Centre,Citilife Church,christian,1459491296,151.9502449,-27.6005493
place_of_worship,anglican,Holy Trinity Church,christian,1479928962,145.0340246,-37.8052243
place_of_worship,lutheran,Nildottie Lutheran Church,christian,1482135692,139.6515902,-34.6801817
place_of_worship,seventh_day_adventist,Samoan Seventh Day Adventist Church,christian,1485354660,153.2163876,-27.6649611
place_of_worship,anglican,St Matthias' Church,christian,1490093168,149.5114341,-34.9847341
place_of_worship,methodist,Yarraberb Methodist Church,christian,1490174345,144.0624891,-36.6040451
place_of_worship,presbyterian,Saint Andrew's,christian,1495130337,146.8135212,-19.2576742
place_of_worship,catholic,St Patrick's,christian,1507950985,143.141099,-38.2347075
place_of_worship,macedonian_orthodox,Saint Prohor of Pcinja,christian,1511360622,144.9755971,-37.5313854
place_of_worship,uniting,Romsey Uniting Church,christian,1517579153,144.7401351,-37.3462354
place_of_worship,anglican,Gold Coast North Anglican Church,christian,1519065819,153.2956355,-27.8936991
place_of_worship,AFBC / independent,Living Hope Baptist,christian,1520944041,150.8972753,-34.3695476
place_of_worship,catholic,Catholic Church,christian,1524302995,146.0090065,-36.0093561
place_of_worship,catholic,St Anthony's Catholic Church,christian,1530449871,145.1729306,-37.9721071
place_of_worship,catholic,Our Lady of Lourdes,christian,1535069854,147.8445292,-20.5541538
place_of_worship,catholic,St Joseph's,christian,1535257393,115.9512401,-31.9038113
place_of_worship,anglican,St Anne's Anglican Church,christian,1536005971,151.9497756,-27.4581353
place_of_worship,baptist,Highfields Baptist Church,christian,1536009080,151.9453178,-27.4603392
place_of_worship,uniting,Southport Uniting Church,christian,1536227475,153.415281,-27.9702115
place_of_worship,other,Rangeville Community Church,christian,1546551683,151.9705637,-27.5947023
place_of_worship,pentecostal,Christian Outreach Centre,christian,1548621335,148.7895394,-26.5706996
place_of_worship,uniting,Roma Uniting Church,christian,1548621351,148.7895263,-26.5697756
place_of_worship,anglican,Anglican Church,christian,1550131812,150.6716755,-35.0408592
place_of_worship,seventh_day_adventist,Ascot Vale Seventh Day Adventist Church.,christian,1550304856,144.9144726,-37.7728458
place_of_worship,assemblies_of_god,Globe Church,christian,1558806696,151.6929049,-32.9799866
place_of_worship,jehovahs_witness,Kingdom Hall,christian,1564749472,115.9482685,-32.0453837
place_of_worship,seventh_day_adventist,Lilydale Seventh-day Adventist Church,christian,1568475329,145.3625344,-37.7777044
place_of_worship,catholic,Immaculate Conception Catholic Church,christian,1572246020,145.1914591,-38.3033373
place_of_worship,lutheran,St John's Lutheran Church,christian,1575451951,151.9214924,-27.5425404
place_of_worship,church_of_christ,Mulgrave Church of Christ,christian,1576291556,145.1954022,-37.928242
place_of_worship,baptist,Stanthorpe Baptist Church,christian,1580648533,151.9267626,-28.6550117
place_of_worship,uniting,Deception Bay Uniting Church,christian,1582061915,153.0357012,-27.2016511
place_of_worship,pentecostal,Liberty Assemblies Of God,christian,1583676827,150.9239277,-31.140882
place_of_worship,baptist,Bedford Baptist Church,christian,1587473441,115.8902613,-31.9148387
place_of_worship,catholic,Immaculate Heart Of Mary,christian,1590650671,149.8288003,-31.3429876
place_of_worship,roman_catholic,Sacred Heart,christian,1590650694,149.7112788,-31.826243
place_of_worship,anglican,St Andrews Anglican Church,christian,1590650696,149.7217236,-31.8224341
place_of_worship,anglican,St Philips,christian,1592753060,149.9126708,-31.0971278
place_of_worship,catholic,St Theresa's,christian,1592753065,149.9118195,-31.0975192
place_of_worship,anglican,St Thomas,christian,1594599857,149.7952227,-29.9187139
place_of_worship,presbyterian,Presbyterian Church,christian,1594600124,149.6359858,-29.0755827
place_of_worship,baptist,Katanning Baptist Church,christian,1597517964,117.5675465,-33.6807114
place_of_worship,uniting,Wheelers Hill Uniting Church,christian,1597527589,145.176316,-37.9048131
place_of_worship,roman_catholic,Good Shepherd Catholic Church,christian,1597534046,145.1664023,-37.9077461
place_of_worship,uniting,St Columba's,christian,1599730668,147.0650583,-38.1098439
place_of_worship,serbian_orthodox,Church of the Holy Trinity,christian,1607437593,115.8753441,-31.9429963
place_of_worship,anglican,St Michael & All Angels,christian,1608334899,145.0371271,-37.9910807
place_of_worship,catholic,St Paul's,christian,1614248457,115.861725,-31.9236325
place_of_worship,Community of Christ,Rosanna Community of Christ,christian,1615174468,145.0841896,-37.7419674
place_of_worship,catholic,St. Francis Xavier Catholic Church,christian,1618699971,151.1145775,-33.8971
place_of_worship,anglican,St. Matthew's,christian,1618707689,151.1155299,-33.8995847
place_of_worship,catholic,St. Augustine's Catholic Church,christian,1629252779,143.7361031,-37.0520733
place_of_worship,anglican,St David's Anglican Church,christian,1631176783,147.8477837,-43.1460318
place_of_worship,church_of_christ,Nubeena Church of Christ,christian,1631224143,147.7441096,-43.0974297
place_of_worship,anglican,Saint James of Jerusalem,christian,1631224186,147.3652422,-42.5365792
place_of_worship,anglican,St George's Anglican Church,christian,1631224190,147.42203,-42.6658345
place_of_worship,anglican,St Martin's Anglican Church,christian,1631232114,147.8119802,-42.8866123
place_of_worship,anglican,St Martin's Anglican Church,christian,1631904742,147.8158063,-43.0617495
place_of_worship,uniting,St Ambrose Parish Church,christian,1633914473,149.1800952,-21.1174487
place_of_worship,anglican,St Alfred's Anglican Church,christian,1638401918,145.1518628,-37.8099778
place_of_worship,uniting,Northside Uniting Church,christian,1641710280,149.1819451,-21.0922519
place_of_worship,anglican,St. Andrew's Anglican Church,christian,1645483816,151.7278779,-32.6654876
place_of_worship,catholic,Old Marian Convent School,christian,1646750718,148.9498767,-21.1464734
place_of_worship,lutheran,St Mathews,christian,1649891416,151.8520186,-27.3013835
place_of_worship,catholic,The Monastery,christian,1652810412,138.6422783,-34.9644304
place_of_worship,serbian_orthodox,Saint Elijah Church,christian,1656611322,134.7734022,-29.012718
place_of_worship,catholic,Holy Cross Catholic Church,christian,1659853021,148.9747582,-21.2655382
place_of_worship,catholic,St Therese's Church,christian,1666777594,144.2984867,-36.7667108
place_of_worship,anglican,St Edmunds Anglican Church,christian,1668159435,115.8132259,-31.9352974
place_of_worship,catholic,St Anthony's,christian,1673021294,153.2166294,-27.520812
place_of_worship,baptist,Parkerville Baptist Church,christian,1677088329,116.1384947,-31.8911924
place_of_worship,uniting,Officer Uniting Church,christian,1682414577,145.4109318,-38.0593033
place_of_worship,catholic,Catholic Church,christian,1683225734,149.7976593,-25.6454192
place_of_worship,presbyterian,Ashfield Presbyterian Church,christian,1689363435,151.1229566,-33.8881407
place_of_worship,catholic,St Pius X Catholic Church,christian,1693963249,145.0467581,-37.7466826
place_of_worship,church_of_christ,Church of Christ,christian,1693964278,145.047198,-37.7473846
place_of_worship,anglican,Anglican Church,christian,1693972439,151.5979031,-29.4468313
place_of_worship,catholic,St Mary's,christian,1693972454,151.5994481,-29.4448413
place_of_worship,catholic,Mary Immaculate Catholic Church,christian,1693973000,145.040471,-37.7710158
place_of_worship,catholic,St John's Catholic Church,christian,1702135113,150.7990485,-34.4930021
place_of_worship,uniting,St Andrews Uniting Church,christian,1706813397,146.1550502,-38.4012353
place_of_worship,catholic,Holy Family Church,christian,1708094639,116.0599861,-31.9747949
place_of_worship,anglican,St Barnabas Church,christian,1708095982,116.0603294,-31.9721055
place_of_worship,uniting,South Camberwell Uniting Church,christian,1709530978,145.0570083,-37.8462705
place_of_worship,anglican,St Barnabas,christian,1712526020,153.053748,-27.5776149
place_of_worship,anglican,Christ Church,christian,1714218913,147.1204986,-41.5941324
place_of_worship,baptist,Church,christian,1714250307,147.1259167,-41.6039487
place_of_worship,uniting,Burnie Regional Uniting Church,christian,1720199034,145.9044247,-41.0537475
place_of_worship,uniting,Northcote Uniting Church,christian,1725251808,144.9979288,-37.7729876
place_of_worship,methodist,Goodwood Methodist Church,christian,1731494943,138.5893984,-34.9529729
place_of_worship,anglican,Christ Church Hawthorn,christian,1733878863,145.017943,-37.819008
place_of_worship,uniting,Uniting Church in Australia,christian,1734660841,151.694665,-32.8879353
place_of_worship,uniting,St Paul's Uniting Church,christian,1736151588,149.1835643,-21.1419726
place_of_worship,catholic,St Ann's Catholic Church,christian,1737153232,138.6793092,-34.7267729
place_of_worship,catholic,Holy Family Catholic Church,christian,1739886383,144.3384113,-38.1106557
place_of_worship,reformed,One Way Christian Church,christian,1741020597,147.2721338,-43.0281679
place_of_worship,uniting,Uniting church,christian,1742555926,145.1997436,-37.6361251
place_of_worship,presbyterian,Mackay Presbyterian Church,christian,1759062715,149.1843023,-21.1220952
place_of_worship,pentecostal,Slade Point Christian Life Centre,christian,1759062722,149.2176368,-21.0762313
place_of_worship,anglican,Brookfield Centre for Christian Spirituality,christian,1765144559,152.9308837,-27.5003541
place_of_worship,seventh_day_adventist,Spotswood Seventh Day Adventist Church,christian,1768321196,144.8841981,-37.8309515
place_of_worship,uniting,Malvern Hill Uniting Church,christian,1769205286,151.1127965,-33.8842777
place_of_worship,uniting,Elizabeth Grove Uniting Church,christian,1772034377,138.6658135,-34.7347486
place_of_worship,seventh_day_adventist,Brisbane Central,christian,1774533566,153.0142057,-27.467103
place_of_worship,uniting,Clayton Wesley Uniting Church,christian,1778030394,138.6413669,-34.9207985
place_of_worship,uniting,Prospect Road Uniting Church,christian,1778075115,138.5935579,-34.8830272
place_of_worship,anglican,St Paul's Anglican Church,christian,1782260865,143.1468236,-38.230536
place_of_worship,orthodox,Greek Orthodox Church of the Holy Apostles,christian,1782468801,151.7445343,-32.9228159
place_of_worship,roman_catholic,St Joseph's Catholic Church,christian,1782651573,143.4318929,-38.3502353
place_of_worship,anglican,St Peter's,christian,1784658707,149.7601398,-37.5585829
place_of_worship,lutheran,St Peters Lutheran Church,christian,1784681358,138.6741242,-34.7133995
place_of_worship,baptist,Burnie Baptist Church,christian,1788208164,145.9050599,-41.0530878
place_of_worship,anglican;uniting,St John the Evangelist,christian,1789975321,149.1529587,-37.5659011
place_of_worship,catholic,Saint Thomas Beckett,christian,1790744015,151.1480972,-33.8928434
place_of_worship,anglican,Saint Paul Anglican Church,christian,1794308674,144.3540277,-38.1426494
place_of_worship,anglican,St Andrews,christian,1797621838,148.4498568,-34.1626323
place_of_worship,anglican,St Matthews,christian,1797621840,148.2374886,-34.4240186
place_of_worship,presbyterian,St Pauls,christian,1797621862,148.2985908,-34.3125275
place_of_worship,uniting,Penguin Uniting Church,christian,1801530069,146.0706714,-41.1119838
place_of_worship,catholic,Saint Mary's,christian,1801530070,146.0721332,-41.1156291
place_of_worship,uniting,St David's,christian,1801689057,150.6312472,-33.5317563
place_of_worship,uniting,Windsor Uniting Church,christian,1801689072,150.8208509,-33.6075606
place_of_worship,anglican,Saint Paul's,christian,1813686335,151.6184069,-32.6004385
place_of_worship,presbyterian,Saint Annes,christian,1813686336,151.6166635,-32.5988613
place_of_worship,catholic,Marian Catholic Church,christian,1815640792,148.9497432,-21.1456919
place_of_worship,catholic,St Patricks,christian,1817035191,151.1333212,-33.8939298
place_of_worship,uniting,Ashbury Samoan Uniting Church,christian,1817241689,151.1197218,-33.8991035
place_of_worship,uniting,Augusta Uniting Church,christian,1821236931,115.1591346,-34.3154682
place_of_worship,seventh_day_adventist,Seventhday Adventist Church,christian,1822486691,149.0665824,-21.1592479
place_of_worship,catholic,Lumen Christi,christian,1822578246,115.1588907,-34.3133383
place_of_worship,anglican,St Columbs Anglican Church,christian,1822907051,151.0832785,-33.8057347
place_of_worship,roman_catholic,St Mary's Cathedral,christian,1824934401,147.3191501,-42.8811059
place_of_worship,roman_catholic,St Patrick's,christian,1824937010,147.3263628,-42.8853212
place_of_worship,anglican,St. Barnabas,christian,1833107577,151.1961929,-33.8837411
place_of_worship,uniting,Westbourne Park Uniting Church,christian,1837375131,138.5997027,-34.9718173
place_of_worship,salvation_army,Salvation Army (Albany),christian,1852641231,117.8802431,-35.0072588
place_of_worship,catholic,Saints Peter and Paul Church,christian,1857627992,134.7553016,-29.0122355
place_of_worship,catholic,St Agathas,christian,1858569198,151.0663317,-33.7387767
place_of_worship,anglican,Holy Trinity Church,christian,1861165837,151.6293011,-33.1502117
place_of_worship,uniting,Caves Beach Uniting Church,christian,1863877077,151.6404493,-33.1066153
place_of_worship,roman_catholic,Saint Patrick's Church - Swansea,christian,1863892303,151.6421775,-33.0972379
place_of_worship,catholic,St. Francis of Assissi Catholic Church,christian,1865223851,145.0588726,-37.6651211
place_of_worship,catholic,St John's Church,christian,1875729103,153.0426188,-28.1276627
place_of_worship,church_of_christ,Dubbo Community Church,christian,1876035834,148.6575262,-32.2602836
place_of_worship,anglican,St John the Baptist,christian,1876035865,148.9434466,-32.5517113
place_of_worship,baptist,Ballajura Baptist Church,christian,1882241321,115.8901699,-31.8466968
place_of_worship,catholic,St Patricks Catholic Church,christian,1889024170,149.1849917,-21.138623
place_of_worship,catholic,Saint Patricks,christian,1901320113,152.8517294,-26.3668729
place_of_worship,baptist,St Ives Baptist Church,christian,1904266930,151.1615916,-33.7244615
place_of_worship,uniting,St Andrew's Uniting Church,christian,1905755479,145.1217234,-37.8174673
place_of_worship,anglican,Holy Trinity,christian,1916537157,144.2906011,-36.776884
place_of_worship,christadelphian,Mount Waverley Christadelphians,christian,1916689738,145.125338,-37.8848286
place_of_worship,new_church,The New Church Mount Waverley,christian,1916689739,145.1335137,-37.8707718
place_of_worship,catholic,St. Joseph's Catholic Church,christian,1920022425,151.6055152,-25.6231848
place_of_worship,uniting,St David's Uniting Church,christian,1924371997,151.1637884,-33.7730818
place_of_worship,seventh_day_adventist,Gayndah Seventh-Day Adventist Church,christian,1925217351,151.6213794,-25.6304698
place_of_worship,catholic,St. Peters Catholic Church,christian,1928482932,152.046439,-25.5112176
place_of_worship,uniting,The Church in the Trees,christian,1928529063,151.4796902,-33.1054593
place_of_worship,uniting,St Andrews Tiaro,christian,1933339441,152.579277,-25.7249594
place_of_worship,catholic,Saint Catherine Laboure Catholic Church,christian,1933352251,145.0523056,-37.9372401
place_of_worship,catholic,Sacred Heart Catholic Church,christian,1933510928,152.5851044,-25.727127199999998
place_of_worship,uniting,Bentleigh Uniting Church,christian,1933716968,145.0432641,-37.9188432
place_of_worship,anglican,St Marks,christian,1934740966,151.0695438,-33.7351093
place_of_worship,christ_scientist,"First Church of Christ, Scientist",christian,1942606167,145.1293713,-37.8761163
place_of_worship,orthodox,South Brisbane Synagogue - Givat Zion,jewish,1950328051,153.0462092,-27.5079547
place_of_worship,anglican,Holy Trinity Church,christian,1950629079,149.1863641,-21.1436569
place_of_worship,catholic,Saints Peter and Paul,christian,1950674597,149.4529174,-35.4234948
place_of_worship,mormon,Mormon,christian,1951924306,145.3107249,-37.9936183
place_of_worship,baptist,Narre Warren Baptist Church,christian,1951924312,145.3126641,-37.9936162
place_of_worship,pentecostal,Eaglehawk Christian Life Centre,christian,1954694548,144.26895,-36.755395
place_of_worship,catholic,Sacred Heart Church,christian,1956013082,149.4135989,-34.662605
place_of_worship,catholic,St Andrews Catholic Church,christian,1958019248,115.7220558,-31.6881488
place_of_worship,seventh_day_adventist,Clarkson Seventh Day Adventist Church,christian,1958027081,115.7148887,-31.680984
place_of_worship,pentecostal,Oceans Church,christian,1958031439,115.7146634,-31.6808244
place_of_worship,Hillsong,Hillsong Church City Campus,christian,1958174397,151.2088095,-33.8978709
place_of_worship,baptist,Quinns Baptist,christian,1959439454,115.7095676,-31.6750241
place_of_worship,catholic,St Josephs Church,christian,1959796946,151.0550493,-33.9515319
place_of_worship,anglican,Upper Colo Anglican Church,christian,1964067688,150.7267162,-33.4242627
place_of_worship,catholic,Holy Spirit Catholic Church North Ryde,christian,1967977764,151.124519,-33.7961368
place_of_worship,catholic,Good Shepherd Catholic Church,christian,1973651795,139.9101834,-22.9103211
place_of_worship,anglican,Christ Church Greta,christian,1973804749,146.2759317,-36.5493969
place_of_worship,anglican,St Peter's Anglican Church,christian,1974552706,151.2700977,-27.8742417
place_of_worship,pentecostal,Sunset Coast CLC,christian,1975646644,115.7646024,-31.7513677
place_of_worship,pentecostal,Cornerstone,christian,1975646645,115.7625857,-31.7494931
place_of_worship,C3 Church,Christian City Church Joondalup,christian,1975648461,115.7643664,-31.7504782
place_of_worship,anglican,St Matthews Anglican Church,christian,1977400693,147.4469805,-42.8994207
place_of_worship,church_of_christ,Church of Christ,christian,1986184539,152.281612,-27.5554523
place_of_worship,catholic,Saint Laurence O'Toole Church,christian,1994915822,145.8348878,-31.4988977
place_of_worship,presbyterian,Presbyterian Church,christian,2000594284,143.566431,-34.6416179
place_of_worship,uniting,North Ryde Community Church,christian,2003841899,151.1310568,-33.8004553
place_of_worship,anglican,St Luke's Anglican Church,christian,2017588806,151.3263005,-33.4907873
place_of_worship,evangelical,C3 Church,christian,2017703140,153.3048629,-27.8518776
place_of_worship,catholic,St Mary's Catholic Church,christian,2019492152,152.0313911,-28.2197346
place_of_worship,anglican,Saint Michael and All Angels,christian,2036073149,149.0810679,-32.8043425
place_of_worship,catholic,St Therese's Church,christian,2037935212,138.1198048,-19.9203425
place_of_worship,catholic,St Columba & the Holy Souls Catholic Church,christian,2056686818,151.1524811,-33.878234
place_of_worship,baptist,Turramurra Baptist Chruch,christian,2059458054,151.1117938,-33.754395
place_of_worship,uniting,St Andrews Uniting Church,christian,2059458060,151.1105814,-33.7533469
place_of_worship,anglican,Kandanga Anglican Church,christian,2059687779,152.6804166,-26.3883341
place_of_worship,catholic,Sacred Heart Catholic Church,christian,2059687798,152.6798153,-26.3879714
place_of_worship,anglican,St Matthew's,christian,2060895653,151.1297902,-33.7614421
place_of_worship,uniting,Mary Valley Uniting Church,christian,2061412585,152.6748662,-26.3449002
place_of_worship,uniting,Mary Valley Uniting Church,christian,2061412590,152.6751466,-26.4608759
place_of_worship,baptist,Atherton Tablelands Baptist Church,christian,2064758199,145.4753712,-17.2720729
place_of_worship,lutheran,St Paul's Lutheran Church,christian,2071061531,143.5622714,-35.3479151
place_of_worship,catholic,Our Lady of the Sacred Heart Catholic Church,christian,2074161940,142.0539734,-34.1668495
place_of_worship,anglican,Wee Waa Anglican Church,christian,2075579296,149.4415878,-30.2244157
place_of_worship,roman_catholic,Our Lady of Perpetual Succour,christian,2075767204,151.1307831,-33.7609486
place_of_worship,anglican,St Marys,christian,2082175215,146.1617242,-38.4013788
place_of_worship,catholic,Saint Mary's,christian,2082804001,147.6271604,-37.8262514
place_of_worship,Swaminarayan,Shree Swaminaryan Temple - Perth,hindu,2084106421,115.9511535,-31.8568148
place_of_worship,catholic,St. Luke's Catholic Parish,christian,2088017251,153.1954317,-27.5487718
place_of_worship,catholic,St Patricks,christian,2090612133,151.9786032,-28.0352053
place_of_worship,coptic_orthodox,St Shenouda Coptic Orthodox Monastery,christian,2094339411,150.6807847,-33.0119152
place_of_worship,catholic,St Martin de Porres Catholic Church,christian,2105158927,151.197976,-33.7418567
place_of_worship,catholic,Our Lady of Good Counsel,christian,2106757847,151.2202405,-33.7601839
place_of_worship,catholic,St Mary's,christian,2115204099,151.7537446,-32.4009263
place_of_worship,presbyterian,Presbyterian Church of Victoria,christian,2120340690,145.0882848,-38.0049844
place_of_worship,catholic,St Michael's,christian,2124621615,145.3526575,-38.0339532
place_of_worship,jehovahs_witness,Kingdom Hall,christian,2128298963,145.2514443,-15.4800049
place_of_worship,uniting,Uniting Church in Australia,christian,2130582190,149.0957053,-35.313027
place_of_worship,catholic,Saint John Vianney's,christian,2133269332,145.1593168,-37.9331172
place_of_worship,anglican,St Luke's,christian,2133282683,145.1639364,-37.9333264
place_of_worship,catholic,St Monicas,christian,2136968823,144.2447112,-36.7950694
place_of_worship,catholic,Our Lady of the Rosary Church,christian,2138487810,150.9535623,-33.7068995
place_of_worship,anglican,St Matthias Church,christian,2143392705,147.0043444,-41.316322
place_of_worship,uniting,Burleigh Heads Uniting Church,christian,2147408784,153.4487915,-28.0890299
place_of_worship,presbyterian,Covenant Bible-Presbyterian Church,christian,2156878965,115.7997703,-32.0298981
place_of_worship,roman_catholic,Church of Saint Columba,christian,2161092495,153.3298892,-28.4138624
place_of_worship,anglican,St Marys Anglican Church,christian,2163518502,151.1489358,-31.3025916
place_of_worship,catholic,St Thomas More Catholic Church,christian,2166361113,150.6504148,-31.3503452
place_of_worship,uniting,Uniting Church,christian,2166361115,150.6504677,-31.3497473
place_of_worship,anglican,Anglican Church,christian,2174470236,151.0763221,-30.1726032
place_of_worship,catholic,Catholic Church,christian,2174470243,151.0737766,-30.1716623
place_of_worship,roman_catholic,St Joseph's Catholic Church,christian,2174677048,151.298662,-33.7129616
place_of_worship,anglican,Anglican Church,christian,2177927155,150.6084197,-30.3784432
place_of_worship,catholic,Saint John's Catholic Church,christian,2177927157,150.6088626,-30.3763026
place_of_worship,uniting,Uniting Church,christian,2177927160,150.6093266,-30.382823899999998
place_of_worship,anglican,Anglican Church,christian,2179250640,150.5659396,-29.8678149
place_of_worship,catholic,Catholic Church,christian,2179250650,150.5684264,-29.8677548
place_of_worship,presbyterian,Presbyterian Church,christian,2179250669,150.57101,-29.868692
place_of_worship,uniting,Uniting Church,christian,2179250680,150.5733889,-29.868518
place_of_worship,russian_orthodox,"Archangel Michael, Blacktown",christian,2184854357,150.9133773,-33.7743822
place_of_worship,uniting,Eastwood Uniting Church,christian,2186694269,151.0801865,-33.789191
place_of_worship,catholic,St Kevins,christian,2186694271,151.0780188,-33.7897861
place_of_worship,roman_catholic,All Saint's Catholic Church,christian,2187971340,152.8318776,-31.0760988
place_of_worship,catholic,Christ the King,christian,2187981058,151.0236722,-33.7759861
place_of_worship,church_of_christ,one2one Church of Christ,christian,2193743853,143.816413,-37.5657311
place_of_worship,catholic,St. Aloysius,christian,2193785453,143.8376132,-37.5784983
place_of_worship,Australian_Christian_Churches,Ballarat City Church,christian,2193790967,143.8413844,-37.5873768
place_of_worship,catholic,Catholic Church,christian,2196697945,150.7231377,-30.7493623
place_of_worship,presbyterian,Presbyterian Church,christian,2196697966,150.7229306,-30.7488176
place_of_worship,anglican,Anglican Church,christian,2196834506,150.7251439,-30.7464842
place_of_worship,anglican,Anglican Church,christian,2209604847,148.8830695,-30.3514544
place_of_worship,catholic,Catholic Church,christian,2209604848,148.8881566,-30.3519398
place_of_worship,anglican,All Saints,christian,2216125111,143.8519877,-39.9278811
place_of_worship,catholic,Our Lady Star of the Sea,christian,2216125113,143.8528889,-39.9276096
place_of_worship,anglican,Anglican Chinese Mission of the Epiphany,christian,2217921373,144.96879,-37.81159
place_of_worship,anglican,Christ Church,christian,2265767246,138.5509174,-35.0739862
place_of_worship,anglican,Anglican Church,christian,2270108071,151.5315021,-32.4283571
place_of_worship,catholic,Catholic Church,christian,2270108072,151.5523262,-32.4335123
place_of_worship,anglican,Anglican Church,christian,2270117415,151.4610057,-32.3274138
place_of_worship,anglican,Anglican Church,christian,2270143084,151.4958895,-32.2616978
place_of_worship,uniting,Uniting Church,christian,2287664638,152.8987828,-30.4530161
place_of_worship,anglican,Anglican Church,christian,2287670026,152.8946584,-30.4516349
place_of_worship,catholic,Catholic Church,christian,2287670039,152.8983042,-30.4555366
place_of_worship,catholic,St Francis of Assisi,christian,2287708212,116.7341079,-34.9779048
place_of_worship,anglican,Walpole Anglican Church,christian,2287708213,116.7332298,-34.9773426
place_of_worship,uniting,Sutherland Uniting Church,christian,2290934405,151.0595846,-34.0318373
place_of_worship,anglican,Anglican Church,christian,2293180495,153.0118301,-30.2204698
place_of_worship,catholic,Sacred Heart Roman Catholic Church,christian,2294700691,143.1063812,-35.7145861
place_of_worship,uniting,Tantanoola Uniting Church,christian,2297036957,140.45859,-37.6957991
